class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,3282,na,58,56,0,0,0,0,0,0,94,60,130898,46122,1324,0,86236,0,0,0,0,0,176904,168524,16252,4926,0,0,0,0,32,26,0,0,0,0,0,3550,123614,51334,0,0,166,42,78,90,20398,157724,0,0,0,0,91664,61408,17962,6328,740,188,126,82,0,0,193182,4,544,16,0,86236,1248,11466,4748,na,na,na,na,na,na,na,na,16000,3281.92,193182,193182,196258,609.0,0,19136,192800,178498,1209600,2378,0,6,0,164645.76,0,13717.44,0,0,0,0,0,0,84308,90084,3562,500,44,0,2,16,193182,na,280,36,2392,6684,3244,113272,50966,1592,32,0,92,136,164068,78744,62,4,0,0,165942,116,20,0,0,0,0,0,0,0,0,642,850,240,0,0,3220,548,3000,302,0,0,0,0,2281930,120.2,82,14888,12036,6600,5620,34708,101996,2612,38,0,0,0,0
neg,37794,0,2130706434,58,0,0,0,0,0,0,100164,1846772,320812,7890,0,0,130680,0,0,0,0,0,1987260,1816492,442604,135376,0,0,0,0,52,52,0,0,0,0,0,0,4466,815816,1455356,0,2244,2088,2454,3752,10718,1324724,929658,0,0,0,937868,483838,336118,200368,98312,63692,52646,60222,21366,21208,2430392,1114,186,7752,2,130680,17250,167556,274242,171740,265820,na,na,na,na,na,na,660,37794.44,2430392,2430392,2415522,10055.0,6,119610,4900,2278806,1209600,50064,2,68,0,1885802.88,0,390108.48,28,564,0,0,22470,1308484,872860,65420,4202,1796,406,0,0,90,2430392,0,3606,382,252806,186046,64896,1621566,141126,5178,32,0,82,70,1916410,1199220,0,30,0,0,1917136,5922,4124,0,0,0,0,0,0,0,0,19302,2368,910,1948142,267320,38618,6002,12187480,1218398,2367492,1762,0,0,0,10.28,990,404440,234202,107390,59882,130590,251468,1037816,48736,1114,0,0,0
neg,41712,na,324,250,0,0,0,0,0,0,81470,1769856,2269772,248920,1044,0,1813336,0,0,0,0,0,3598520,2901772,1004594,579542,0,0,0,0,1510,418,0,0,0,0,0,18816,2005178,272454,2074614,0,4532,1634,2174,93630,2015078,2245428,8586,0,0,0,2687502,734902,296502,188080,147094,212956,104026,0,0,0,4604550,0,18,138,2,1813336,72668,366642,631328,230260,278920,253140,na,na,na,na,na,229840,41711.25,4604550,4604550,4576516,16384,12038,88466,962600,4371062,1209600,144940,0,432,0,3209438.4,0,1157569.92,0,0,0,0,2292,496740,2337532,1308998,199730,20456,5106,208,158,164,4604550,na,8900,1276,165032,934934,331826,2295176,608354,25414,150,0,654,1766,3036938,23160,22,9952,0,0,3292516,7540,742,0,0,0,0,0,0,0,0,34336,22944,5572,0,0,189844,27604,426680,65138,0,0,0,0,1711320,2873.98,2706,1234652,1331672,510978,208008,474434,331268,264352,15386,302,10,0,0
neg,12,na,2,2,0,0,0,0,0,0,5164,1584,1568,0,0,0,2648,0,0,0,918,1988,19298,18022,10298,312,0,0,0,0,0,14,0,0,0,0,0,0,0,784,7532,0,72,26,32,40,1224,6922,0,0,0,0,6934,606,56,242,32,16,326,104,0,0,30552,0,4,0,0,2648,178,8112,2172,na,na,na,na,na,na,na,na,10140,12.85,30552,30552,32600,25.0,38,2956,30280,8316,1209600,318,2,4,0,2773.44,0,4605.12,0,14,0,0,3728,2496,1302,406,384,0,0,0,2,6,30552,na,996,16,18,12,20,712,5560,922,60,0,0,14,2882,116,0,0,0,0,3144,70,108,0,0,0,0,0,0,0,0,220,0,0,0,0,8,6,8040,848,12688,4,0,0,0,54.78,46,5838,2328,42,6,14,16,32,40,0,0,0,0
neg,41798,na,126,104,0,0,0,0,0,0,41660,556484,2019874,418728,15954,0,1388432,0,0,0,1044,1942,2636906,2195608,584416,384178,0,0,0,0,296,90,0,0,0,0,0,0,88492,11842,2952366,0,2290,880,1068,5500,1129182,1904360,9420,0,0,0,1023496,1075752,466126,202666,115794,113452,55414,0,0,0,3222958,0,592,866,10,1388432,37662,219136,361482,212000,235360,na,na,na,na,na,na,130900,41798.6,3222958,3222958,3226442,14497.0,2952,75864,797000,3052700,1209600,59300,0,82,0,2314439.04,345420.48,390602.88,0,0,0,0,3314,185402,1238368,1327998,276392,17146,3842,238,92,96,3222958,na,4566,608,31320,294872,312510,1684858,703880,19884,202,0,278,754,2220700,676964,0,4636,0,16,2339928,1742,414,0,0,0,345500,0,0,0,0,21308,15962,4548,0,0,57796,9242,411000,51314,0,0,0,0,1798660,1297.7,1336,759988,335004,187760,97880,690102,972518,7624,1824,0,0,0,0
neg,29898,na,128,114,0,0,0,0,0,0,4520,382598,1203176,566504,34616,12506,1009974,1698,0,0,0,0,1996960,1774768,375890,190812,0,0,0,0,540,78,0,0,0,0,0,113874,782216,1179304,128522,0,2208,1126,1250,149824,1672552,376900,56,0,0,0,531246,590330,154486,140816,146392,142266,203020,293820,1538,0,2373044,14,10,240,14,1009974,24580,256392,118380,187140,na,na,na,na,na,na,na,185820,29898.19,2373044,2373044,2387110,17096,872,114522,1160440,2203932,1209600,65924,0,72,0,2021339.52,0,181297.92,0,0,0,0,0,62466,586098,1207578,333164,12266,2286,56,2,28,2373044,na,2400,366,40422,92264,56946,1668522,330414,12518,62,0,170,296,1993956,39880,0,386,0,50,2037900,1554,168,0,0,0,0,0,0,0,0,13004,32006,4276,0,0,63044,7470,155800,16834,0,0,0,0,109750,706.7,746,189154,548150,426610,314188,554872,133444,30838,5552,1108,0,0,0
neg,38616,na,206,166,0,0,0,0,0,0,21410,700814,1483746,278964,22140,1070,1141108,0,0,0,0,0,2235176,1902362,594494,279120,0,0,0,0,156,364,0,0,0,0,0,136440,1563562,356940,451202,0,1942,956,1384,46548,1848226,609058,30,0,0,0,969878,530268,220326,148484,111462,97310,135216,290758,4442,0,2830182,48,148,234,6,1141108,37670,421940,169166,213240,320780,na,na,na,na,na,na,54880,38616.83,2830182,2830182,2836394,17051.0,1200,37452,405220,2508144,1209600,82798,0,70,0,2259422.4,0,246446.4,0,0,0,0,580,137716,1092200,1092662,166260,14278,4162,286,6,10,2830182,na,3542,458,1630,134766,114760,1845802,386076,20950,160,0,194,462,2243482,17638,26,17768,0,0,2276362,1672,132,0,0,0,0,0,0,0,0,19564,24726,9200,5442138,1220728,78676,21224,70860,8566,2310704,3256,0,0,36616840,908.32,1162,267074,354592,350622,202962,756702,570516,5466,158,52,0,0,0
neg,237786,na,0,na,0,0,0,0,0,0,68190,2485332,11345870,3578750,47454,0,8373610,27414,116,0,0,0,15795718,13840774,5492478,1413596,0,0,0,0,0,0,0,0,0,0,0,176562,8584924,7493286,1270824,0,48370,44872,52330,88318,2726990,14512086,52616,14,0,0,7455666,2948824,1573984,1181352,969584,938116,1064970,1131428,254360,7312,21293418,594,828,1290,918,8373610,199516,3828638,1642170,439720,512220,317740,577180,417920,342160,272880,294380,224260,237785.38,21293418,21293418,20947404,108828,1789738,34256,670700,17525596,1209600,0,na,na,na,15907588.8,0,1584666.24,na,na,0,0,0,800486,6994320,8175600,1355878,164382,34350,580,na,0,21293418,na,24438,5088,817940,1008460,2404120,12372304,882486,10760,0,0,na,na,na,na,na,na,na,na,na,18866,1692,0,0,0,0,0,0,0,0,127706,158044,27212,0,0,467248,67262,49661600,7623388,0,0,0,0,211470780,na,na,1735128,4606384,3689332,1927482,2597780,1300156,733472,356426,567168,12268,0,0
neg,466,na,34,na,0,0,0,0,0,12162,36450,29236,3188,0,0,0,27200,0,440,0,4716,9626,86732,75418,92094,7478,0,0,0,0,76,4,0,0,0,0,0,0,2018,44586,34432,0,2370,164,354,462,6454,71232,0,0,0,0,50846,17452,5460,3276,1808,816,310,874,192,2,183626,22,28,36,6,27200,1130,73210,18446,na,na,na,na,na,na,na,na,91360,466.21,183626,183626,182280,236,10610,17712,182880,81036,1209600,0,na,na,na,33134.4,23016,22634.88,na,na,0,2194,42838,27138,6754,2074,38,0,0,0,na,18,183626,na,2296,26,1018,2592,16090,52914,6100,0,0,0,na,na,na,na,na,na,na,na,na,136,70,0,0,0,88738,0,92264,0,0,1058,140,24,8326,2210,2004,298,121500,18894,18042,114,0,0,0,na,na,48588,8684,8578,4510,8244,1232,564,636,0,0,0,0
neg,1864,na,166,126,0,0,0,0,0,0,164,2458,102446,11442,0,0,50876,0,0,0,0,0,111354,101374,40694,6364,0,0,0,0,202,76,0,0,0,0,0,10334,87270,4550,14356,0,182,82,106,90,26704,89342,4,0,0,0,56866,41066,11888,5354,914,258,130,34,0,0,152092,4,16,230,0,50876,1430,32302,8336,na,na,na,na,na,na,na,na,40240,1863.61,152092,152092,153896,413.0,362,14974,151640,116510,1209600,2620,0,6,0,103732.8,0,12633.6,0,0,0,0,0,0,60620,54472,1168,204,46,0,2,24,152092,na,248,34,1626,4166,5152,78016,25032,2108,128,0,330,312,101266,59696,0,142,0,0,105412,144,46,0,0,0,0,0,0,0,0,736,306,120,0,0,2436,412,12780,1918,0,0,0,0,863620,130.54,88,13636,19136,6824,3392,8292,65064,140,26,0,0,0,0
neg,201118,na,0,na,0,0,0,0,0,0,21378,1432986,8002482,5063496,762080,40962,6253722,68704,0,0,0,0,11700678,8627126,3956592,2902484,0,0,1350,0,0,0,0,0,0,0,0,0,4736164,10587218,2,0,4734,1302,2140,57342,9710956,5546540,368,2,0,0,6014414,3429112,1138226,847960,966156,1493952,1433514,50,0,0,15658380,3062,4106,3764,0,6253722,241724,1311456,2640238,362900,343740,326120,344580,334660,285400,302380,243680,325580,201118.77,15658380,15658380,15672710,88275.0,221110,100090,1127140,15323384,1209600,0,na,na,na,11936558.4,0,3376842.24,0,0,0,0,82,254648,2805474,7535054,4444738,262490,20240,658,na,0,15658380,na,13052,1826,834686,2969020,692066,5611176,5151932,49584,42,0,na,na,na,na,na,na,na,na,na,13466,260,0,0,0,0,0,0,0,0,145726,0,0,0,0,0,0,0,0,0,0,0,0,1981790,3290,3646,3501846,3394956,1747562,643202,1293650,1211974,958394,738732,1689478,143590,0,0
neg,125160,na,na,na,na,na,0,0,0,0,54364,1164662,4548140,2084588,30242,0,2946546,0,196,na,1370,2366,6816832,6183220,1324538,600924,na,0,0,0,na,na,0,0,0,0,0,226080,2982504,4297040,376372,0,8626,4844,5914,6480,4022192,3832818,1122,0,0,0,2609614,1407246,690186,543230,449742,477178,858568,789834,55604,794,8143758,na,na,na,na,2946546,74896,743012,578282,177900,212760,172220,208060,160420,223660,0,0,148080,125159.81,8143758,8143758,na,60345.0,na,na,870040,na,1209600,na,na,na,na,7165627.2,0,709216.32,na,na,0,0,13546,419864,3002822,3927550,472810,35250,9978,176,na,na,8143758,na,10070,1290,259372,250076,754140,5912202,676346,18500,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,39774,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,750110,1479682,1145584,552088,1255464,1172426,686878,355348,462326,22090,na,na
neg,442822,na,0,na,0,0,0,0,0,1220,700396,9534136,16088558,3069520,23628,0,15051258,15698,100,na,1162,2070,25194984,21234044,6112800,3176360,0,0,0,0,0,0,0,0,0,0,0,246174,15041456,13120464,1009364,0,42962,32200,56986,123722,11332188,17743732,85646,18,0,4,10535648,4524024,1996120,1556872,1419640,1835180,5382794,1551470,355876,259834,31316064,448,430,1980,4032,15051258,433880,2983364,3103226,300240,246460,177120,214420,206960,298560,329780,197760,182220,442822.88,31316064,31316064,30706304,228658,6072676,na,988620,29417458,1209600,0,na,na,na,25950305.28,0,3416558.4,na,na,0,0,39408,3138784,12804242,11710810,1476674,200932,45338,1270,na,0,31316064,na,38060,6914,1858818,1572772,3482532,21311054,1105498,41808,2,0,na,na,na,na,na,na,na,na,na,25484,1144,na,na,na,na,na,na,na,na,274290,569056,100174,0,0,1176414,194276,26708960,9945920,0,0,0,0,na,na,na,3632338,6270592,4290890,1978070,4062924,2761070,2142682,1436544,2683128,159220,0,0
neg,755246,na,1246,508,0,0,0,0,50494,2046682,14050070,18309554,9607990,1769226,146218,5236,22626812,0,0,0,919134,1357010,38437810,34147552,8996746,4299812,0,0,0,0,5272,2642,0,0,0,0,0,8366,460750,18919758,26596596,0,50830,32872,41672,65544,6177540,39609372,410,1728,5478,24,10153246,19173724,7907058,3145434,1661404,1207810,1094396,1029252,396966,216180,48362534,15328,260,22066,0,22626812,738200,4606974,4362564,218680,238520,248140,193020,182060,169620,198660,223680,166560,755245.69,48362534,48362534,48343238,266689.0,4748,53396,1093200,45985470,1209600,1251158,520,4882,0,39566544,0,6398730.24,118,5874,2454,527242,6232600,17033056,13547846,6944880,1572200,111346,13584,262,2146,2234,48362534,na,35542,7720,4039344,2833634,14428234,24516202,124794,0,0,0,854,5092,38937224,7691996,0,19434,0,0,39823504,28332,510,0,0,0,0,0,0,0,0,377738,247836,62024,116530922,19249772,1979586,302542,856840,95282,39614822,423578,0,0,87571000,13462.98,16540,6694772,6662090,4183422,1581592,3377986,4397780,10897580,7896856,293392,0,0,0
neg,1316,na,14,14,0,0,0,0,0,0,160,67312,23884,700,0,0,40452,0,0,0,0,0,86626,77712,45588,4752,0,0,0,0,14,2,0,0,0,0,0,0,55460,6574,30022,0,1272,48,46,56,2818,87754,62,0,0,0,32956,42646,11230,3462,1050,436,218,58,0,0,132266,10,438,44,0,40452,1010,37564,7974,na,na,na,na,na,na,na,na,45140,1315.97,132266,132266,134526,299.0,130,12940,131720,92056,1209600,2486,2,2,0,78593.28,0,12259.2,0,0,0,0,0,35918,50614,4104,1256,164,0,0,2,8,132266,na,1336,38,58,7716,3314,22160,53946,3356,132,0,28,42,79406,41516,0,24,0,0,79844,132,48,0,0,0,0,0,0,0,0,576,186,52,0,0,1386,278,2000,236,0,0,0,0,315990,116.18,100,14702,19210,5226,2926,6450,43436,106,0,0,0,0,0
neg,39024,na,2130706434,236,0,0,0,0,0,0,1394,272970,1366572,996002,53552,194,1111272,0,0,0,0,0,2514820,2187352,594386,273084,0,0,0,0,590,276,0,0,0,0,0,142442,1958216,578246,11780,0,1896,1100,1356,1656,69630,2614820,226,0,0,0,974042,593854,271696,229320,217320,254594,149858,0,0,0,3109656,0,732,180,8,1111272,27098,382466,210782,308100,163540,na,na,na,na,na,na,117500,39023.06,3109656,3109656,3098958,16282,16450,65110,684340,2690684,1209600,79984,2,82,0,2163744,0,524926.08,0,504,0,0,0,31928,509426,1085244,957674,94662,9972,1778,156,164,3109656,na,4314,564,53712,144486,171524,1544754,757188,14016,126,0,340,696,1717768,30188,0,62096,0,0,2196154,1864,290,0,0,0,0,0,0,0,0,17134,50098,12932,0,0,62820,8820,7660580,927280,0,0,0,0,38023050,1337.36,1216,540266,456236,344636,157712,289018,206790,199686,166382,309104,20854,0,0
neg,38874,na,286,164,0,0,0,0,0,0,182,326808,1757140,878694,159598,15226,1446034,0,0,0,0,0,2978988,2710376,607700,192728,0,0,0,0,1310,530,0,0,0,0,0,79626,1514126,1215780,328116,0,4238,1698,1964,3514,27452,3097536,1246,0,0,0,1599006,654600,208684,138786,97174,76254,108040,254956,148,0,3587450,530,474,1316,2,1446034,37938,390274,216582,228980,194020,na,na,na,na,na,na,178560,38874.91,3587450,3587450,3592486,15398,594,112670,1160460,3137648,1209600,89000,0,166,0,2359155.84,0,774556.8,0,1340,0,0,0,45158,712746,1571744,750142,51982,5702,174,224,232,3587450,na,7034,594,49860,525304,186064,1456026,891742,20836,188,0,572,1944,2190950,131000,0,10744,0,0,2395404,2560,230,0,0,0,0,0,0,0,0,18322,30320,6328,0,0,109648,14660,400520,58022,0,0,0,0,315200,1318.24,1482,805632,642162,289976,140618,330210,385756,246344,138282,149374,9294,0,0
neg,1964,na,0,na,0,0,0,0,0,0,148,18168,49722,51264,200,0,56832,0,52,0,0,0,118832,109908,14106,5322,0,0,0,0,0,0,0,0,0,0,0,4996,85270,2648,26588,0,1766,74,90,78,1764,115730,0,0,0,0,60124,42566,10256,5174,516,500,238,128,0,0,132992,0,2,618,10,56832,1332,5874,8192,na,na,na,na,na,na,na,na,13760,1964.89,132992,132992,139244,390,848,12920,132500,119502,1209600,0,na,na,na,104353.92,0,13460.16,0,20,0,0,0,8706,43352,49482,17462,446,54,0,na,0,132992,na,1806,26,1700,10270,4762,38494,60492,1874,78,0,na,na,na,na,na,na,na,na,na,96,24,0,0,0,0,0,0,0,0,650,432,110,0,0,2416,378,140180,14950,0,0,0,0,964910,152.24,90,16208,13128,6582,4386,10478,67870,808,6,36,0,0,0
neg,38014,na,1742,1400,0,0,0,0,0,0,4420,600234,1447660,303424,2130,0,1039048,0,0,0,0,0,1955606,1531496,516662,383000,0,0,0,0,740,842,0,0,0,0,0,83890,1709114,496774,68090,0,1386,504,1082,114016,1788794,452022,64,0,0,0,884392,468990,229832,228964,203762,250558,91370,0,0,0,2472620,0,10,414,6,1039048,39610,247220,268066,254560,248660,na,na,na,na,na,na,9300,38013.95,2472620,2472620,2472968,14556,2216,2224,48620,2357868,1209600,81598,2,76,0,2045896.32,0,310527.36,0,0,0,0,0,75578,758112,1055268,449304,15750,3482,374,38,46,2472620,na,3416,376,57686,202218,79458,1223168,774380,17120,46,0,1700,1198,2014124,29548,0,450,0,32,2071764,2016,414,0,0,0,0,0,0,0,0,22334,42640,15380,0,0,61120,12646,3359320,410852,0,0,0,0,0,914.18,964,331390,354924,260730,144632,301564,285112,244796,171022,254752,8946,0,0
neg,39568,na,100,84,0,0,0,0,0,0,208,155372,1831476,505584,18118,1192,1212538,0,0,0,0,0,2314242,2132150,267206,150296,0,0,0,0,146,66,0,0,0,0,0,80758,1219844,864912,346436,0,1646,1320,1398,4616,978580,1524124,266,0,0,0,817104,735346,285484,229612,196396,139808,75402,32792,6,0,2581720,54,312,120,2,1212538,26718,142258,124432,117780,131720,na,na,na,na,na,na,14160,39568.26,2581720,2581720,2588928,13970,9068,14124,158540,2511950,1209600,65568,0,152,0,2237231.04,0,273107.52,0,0,0,0,0,2060,1061416,1235622,197576,12448,2810,18,4,8,2581720,na,2844,376,75892,133284,123286,1755604,415292,5228,144,0,196,184,2087814,48582,192,1954,0,0,2259202,1284,200,0,0,0,0,0,0,0,0,12798,34812,6550,0,0,64174,12580,539000,108942,0,0,0,0,298010,702.06,774,289094,416418,329556,198316,427198,360390,226294,119048,141748,3888,0,0
neg,388,na,60,42,0,0,0,0,0,1446,55264,8968,3184,0,0,0,25952,0,0,0,7212,12974,73878,68526,55672,3596,0,0,0,0,88,26,0,0,0,0,0,0,0,7814,61048,0,1264,86,154,174,820,66364,0,0,0,0,43444,20668,3206,650,288,170,74,336,26,0,136870,8,8,4,4,25952,1048,39858,15372,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,54700,387.84,136870,136870,134742,119.0,1028,13066,135720,68862,1209600,2826,0,18,0,34673.28,8492.16,24567.36,na,na,0,956,35320,26398,4726,822,640,0,0,0,0,4,136870,na,1164,54,610,2802,8650,25210,28964,1408,0,0,42,28,32774,122,0,0,0,0,38972,236,66,0,0,270,14192,0,0,0,0,1018,60,6,0,0,1844,344,6920,2688,0,0,0,0,0,na,na,35286,17762,6200,2060,3252,572,374,3356,0,0,0,0
neg,1648,0,32,na,0,0,0,0,0,0,25202,78116,106538,34942,9056,0,87044,0,0,0,0,0,292260,280660,39402,2534,0,0,0,0,10,16,0,0,0,0,0,0,0,0,253854,0,1720,542,752,21542,3138,226160,0,0,0,0,177612,8312,7876,21180,14456,4232,19054,1124,8,0,331792,18,44,156,0,87044,1366,472,38866,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,38400,1647.68,331792,331792,356746,0,0,32626,330340,261068,1209600,2422,na,na,na,0,0,0,2,198,0,0,13404,68450,47856,61448,48586,14092,18,0,na,12,331792,0,4678,124,136,2918,81420,57056,95020,12502,0,0,na,na,na,na,na,na,na,na,na,340,110,0,0,0,0,0,0,0,0,1146,370,76,0,0,1966,458,0,0,75198,66,0,0,647670,na,312,170406,13372,7124,2962,6656,6976,12236,33456,666,0,0,0
neg,806,na,10,10,0,0,0,0,0,0,84,4012,15578,34010,634,0,24262,0,0,0,0,0,50824,46572,8100,1942,0,0,0,0,16,20,0,0,0,0,0,0,45256,6924,2138,0,2262,12,28,20,7152,43252,1592,0,0,0,32612,16148,4302,710,76,336,134,0,0,0,58946,2,144,6,0,24262,528,3598,4470,na,na,na,na,na,na,na,na,7880,805.97,58946,58946,66194,165.0,0,5726,58740,54318,1209600,1108,0,8,0,43465.92,0,8644.8,0,0,0,0,0,4202,10274,30666,8812,298,66,0,0,4,58946,na,2298,18,30,3596,752,5266,41318,1018,22,0,26,92,43244,30412,0,14,0,0,44158,74,26,0,0,0,0,0,0,0,0,290,100,34,0,0,706,136,140,14,0,0,0,0,0,139.74,54,11662,6080,1520,616,4170,30256,14,0,0,0,0,0
neg,10,0,12,na,0,0,0,0,0,0,0,0,0,0,0,0,1758,0,0,0,0,0,12928,11378,5560,468,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18496,2,10,0,0,1758,94,4060,1490,na,na,na,na,na,na,na,na,5460,9.88,18496,18496,308,0,18,1784,18400,0,1209600,0,na,na,na,1195.2,0,3322.56,0,0,0,0,0,0,0,0,0,0,0,0,na,0,18496,0,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,38,18,0,0,0,0,0,0,0,0,90,0,0,0,0,46,10,4100,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,16,2,64,48,0,0,0,0,0,0,1260,4402,1046,0,0,0,1344,0,0,0,0,0,4906,2184,14022,1062,0,0,0,0,48,10,0,0,0,0,0,0,0,1038,5670,0,92,4,72,966,30,2086,3458,0,0,0,4988,592,140,72,60,226,450,60,16,104,18956,2,12,2,0,1344,198,11094,2886,na,na,na,na,na,na,na,na,13740,15.86,18956,18956,20380,28,0,1806,18640,6778,1209600,332,2,10,0,2799.36,30.72,2839.68,0,18,0,0,684,3348,1718,366,592,0,0,0,0,6,18956,0,1156,14,24,24,232,1200,3328,718,12,0,90,40,2370,128,0,16,0,0,3228,64,58,0,0,0,0,0,0,0,0,296,0,0,2506,406,88,22,13940,1618,14326,38,0,0,0,1.12,68,4136,2120,334,30,56,22,10,0,0,0,0,0
neg,33332,na,0,na,0,0,0,0,0,0,1630,115524,1562116,569248,5114,0,1054324,0,0,na,0,0,2094132,1894742,469288,150154,0,0,0,0,0,0,0,0,0,0,0,55166,1068068,765810,364588,0,10498,12152,13452,19808,1434182,762494,1046,0,0,0,859924,314566,172516,132246,113550,174832,379530,106468,0,0,2563828,204,180,372,290,1054324,23348,319214,148716,211900,241800,0,0,0,0,0,0,10460,33331.18,2563828,2563828,na,16529.0,538726,na,138960,na,1209600,0,na,na,na,2019544.32,0,229845.12,na,na,0,0,0,20724,751134,1283174,176710,16862,4528,500,na,0,2563828,na,3628,470,131182,93938,318054,1573124,127086,6148,2,0,na,na,na,na,na,na,na,na,na,1508,104,na,na,na,na,na,na,na,na,13098,35734,5524,0,0,68484,11790,3909320,712394,0,0,0,0,na,na,na,245030,497294,336362,165250,347778,331982,167270,74032,85482,3152,0,0
neg,40012,na,262,256,0,0,0,0,0,0,296158,1026810,1116096,330306,25624,760,1207216,0,0,0,1672,2940,2590610,2320580,428398,216492,0,0,0,0,798,210,0,0,0,0,0,0,1092024,1395794,307936,0,1846,434,900,66140,1824702,900788,944,0,0,0,841558,674098,236624,187088,169054,165424,234072,281202,6634,0,3021112,248,324,900,30,1207216,28360,228520,197958,173460,183600,na,na,na,na,na,na,66300,40011.07,3021112,3021112,3001666,19656,396,57112,596260,2795754,1209600,77214,0,90,0,2357067.84,0,436659.84,0,0,0,0,8568,561486,1125918,891238,193642,12664,2116,122,126,130,3021112,na,4016,546,27008,304814,126214,1268052,1026178,38578,348,0,350,650,2323390,194946,0,1102,0,28,2385558,2168,266,0,0,0,0,0,0,0,0,14944,32348,5014,0,0,70006,10472,173860,22096,0,0,0,0,11192790,1224.9,1200,463754,553984,342802,167076,311148,359156,258140,158860,177882,2952,0,0
neg,41296,na,738,608,0,0,0,0,0,32,131136,1215462,1132846,153316,5392,1260,1150698,4836,0,0,3840,7360,2201078,1771908,552680,386712,0,0,0,0,316,364,0,0,0,0,0,172420,1041198,1410990,14836,0,2504,312,416,31938,1412126,1187822,4326,0,0,0,772738,619328,216156,175040,154636,153794,277338,270140,274,0,2758000,8,16,374,0,1150698,41034,314972,235908,247480,249840,na,na,na,na,na,na,51060,41296.25,2758000,2758000,2752584,19518,2752,30028,334140,2639444,1209600,97162,2,52,0,2439052.8,0,197855.04,0,0,0,0,29724,388464,1066792,970284,171422,10206,2440,112,12,16,2758000,na,4392,418,53034,75700,125642,1958518,402492,19088,160,0,990,1378,2394552,53486,0,29724,0,0,2447104,1530,160,0,0,0,0,0,0,0,0,23836,43270,7836,0,0,128412,16654,79840,26938,0,0,0,0,2063880,940.34,958,212932,466016,466762,256818,521920,401492,216982,75776,20730,16,0,0
neg,10,0,0,0,0,0,0,0,0,0,1370,3134,1278,0,0,0,2114,0,168,0,110,268,14138,12494,12238,194,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5782,0,1176,16,12,18,18,1294,3248,0,0,0,4550,214,306,82,548,72,10,0,0,0,26508,0,2,0,0,2114,148,10472,1718,na,na,na,na,na,na,na,na,12120,9.44,26508,26508,27996,24,52,2546,26340,5816,1209600,280,2,2,0,1881.6,0,2824.32,2,8,0,0,1234,2032,2178,314,24,0,0,0,2,8,26508,0,1146,12,12,10,650,584,2704,618,46,0,0,0,1688,56,0,0,0,0,2582,40,50,0,0,0,0,0,0,0,0,146,0,0,288,192,50,12,1000,220,10544,8,0,0,0,84.6,40,4130,1438,44,34,38,92,6,0,0,0,0,0
